Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22071806	51	36	Kettle	2	35.8	2	100.0	855.371	857.358	869.695	12.337
1	22071806	52	9	Charging Box (Multi-Plug In)	1	23.3	2	100.0	870.197	870.763	881.107	10.345
1	22071806	53	4	Umbrella	1	33.0	2	100.0	881.609	884.311	896.300	11.989
1	22071806	54	5	Candle	1	1.3	2	100.0	896.802	898.892	907.152	8.259
1	22071806	55	11	Wired Earphones	1	22.4	2	100.0	907.654	909.055	924.776	15.721
1	22071806	56	13	Head Thermometer	1	15.5	2	100.0	925.278	926.583	935.554	8.972
1	22071806	57	32	Digital Weight Scale	2	36.6	2	100.0	936.056	937.026	945.524	8.498
1	22071806	58	23	Ruler	2	1.3	2	100.0	946.026	947.901	956.054	8.153
1	22071806	59	17	Drone	1	50.4	2	100.0	956.556	959.421	969.751	10.329
1	22071806	60	30	Essential Oil Diffuser	2	23.7	2	100.0	970.253	973.232	982.502	9.270
1	22071806	61	20	Lighter	2	0.9	2	100.0	983.004	984.416	995.362	10.946
1	22071806	62	15	Blender	1	51.6	2	100.0	995.864	998.726	1005.347	6.620
1	22071806	63	1	Toothpaste	1	1.0	2	100.0	1005.848	1006.846	1018.742	11.897
1	22071806	64	24	Reusable Grocery Shopping Bag	2	0.5	2	100.0	1019.245	1020.150	1028.674	8.523
1	22071806	65	22	Travel Pillow	2	16.8	2	100.0	1029.176	1031.254	1043.023	11.769
1	22071806	66	21	Spoon	2	1.3	2	100.0	1043.525	1045.160	1056.701	11.540
1	22071806	67	26	Binoculars	2	30.6	2	100.0	1057.203	1059.284	1068.108	8.823
1	22071806	68	16	Health Tracking Watch	1	15.5	2	100.0	1068.610	1069.209	1082.200	12.991
1	22071806	69	2	Dry-Erase Marker	1	1.0	2	NaN	1082.702	1084.127	1096.326	12.199
1	22071806	70	28	Digital Clock	2	15.0	2	100.0	1096.828	1097.642	1109.180	11.538
1	22071806	71	10	Speaker	1	47.0	2	100.0	1109.682	1111.587	1118.388	6.801
1	22071806	72	34	Watch	2	20.7	2	100.0	1118.890	1121.674	1136.031	14.357
1	22071806	73	23	Ruler	2	1.3	3	100.0	1136.533	1137.448	1156.572	19.124
1	22071806	74	22	Travel Pillow	2	16.8	3	100.0	1157.074	1157.915	1168.643	10.728
1	22071806	75	29	Wireless Phone Charger	2	16.7	3	100.0	1169.145	1172.087	1182.286	10.199
1	22071806	76	2	Dry-Erase Marker	1	1.3	3	100.0	1182.788	1183.542	1191.818	8.276
1	22071806	77	15	Blender	1	52.7	3	100.0	1192.320	1194.151	1205.628	11.477
1	22071806	78	10	Speaker	1	52.3	3	100.0	1206.130	1208.962	1216.407	7.445
1	22071806	79	31	Water Filter Pitcher	2	25.5	3	100.0	1216.909	1218.862	1232.449	13.587
1	22071806	80	24	Reusable Grocery Shopping Bag	2	0.5	3	100.0	1232.951	1234.429	1243.869	9.440
1	22071806	81	21	Spoon	2	0.5	3	100.0	1244.371	1246.788	1260.794	14.006
1	22071806	82	4	Umbrella	1	29.6	3	100.0	1261.296	1263.431	1273.806	10.376
1	22071806	83	16	Health Tracking Watch	1	15.4	3	100.0	1274.308	1276.813	1285.645	8.832
1	22071806	84	9	Charging Box (Multi-Plug In)	1	19.9	3	100.0	1286.147	1288.044	1297.745	9.701
1	22071806	85	17	Drone	1	52.6	3	100.0	1298.246	1299.484	1307.220	7.736
1	22071806	86	35	Underwater Camera	2	20.1	3	100.0	1307.722	1309.132	1321.524	12.392
1	22071806	87	11	Wired Earphones	1	15.9	3	100.0	1322.026	1324.205	1335.232	11.027
1	22071806	88	5	Candle	1	1.3	3	100.0	1335.734	1338.563	1352.211	13.648
1	22071806	89	14	Frying Pan	1	33.7	3	100.0	1352.713	1354.845	1363.770	8.925
1	22071806	90	26	Binoculars	2	25.8	3	100.0	1364.271	1365.760	1374.749	8.989
1	22071806	91	33	Large Coffee Machine	2	35.8	3	100.0	1375.251	1376.652	1401.476	24.824
1	22071806	92	20	Lighter	2	1.0	3	100.0	1401.977	1404.498	1416.613	12.115
1	22071806	93	7	Coffee Mug	1	1.3	3	100.0	1417.115	1418.719	1431.775	13.056
1	22071806	94	32	Digital Weight Scale	2	33.2	3	100.0	1432.277	1433.853	1445.476	11.623
1	22071806	95	34	Watch	2	20.5	3	100.0	1445.978	1447.630	1454.449	6.819
1	22071806	96	19	Pen	2	1.1	3	100.0	1454.951	1456.397	1469.451	13.054
1	22071806	97	25	Water Bottle	2	1.3	3	100.0	1469.953	1471.066	1485.073	14.007
1	22071806	98	8	Bookbag	1	21.9	3	100.0	1485.575	1486.859	1504.593	17.735
1	22071806	99	27	Wallet	2	1.3	3	100.0	1505.095	1507.691	1515.257	7.566
1	22071806	100	36	Kettle	2	28.4	3	100.0	1515.759	1517.382	1528.725	11.343
1	22071806	101	18	Robotic Vacuum Cleaner	1	35.4	3	100.0	1529.227	1531.652	1542.091	10.439
1	22071806	102	1	Toothpaste	1	1.3	3	100.0	1542.593	1545.158	1556.163	11.005
1	22071806	103	12	Small Coffee Machine	1	25.5	3	100.0	1556.665	1557.656	1588.011	30.355
1	22071806	104	13	Head Thermometer	1	20.1	3	100.0	1588.513	1589.660	1598.261	8.601
1	22071806	105	30	Essential Oil Diffuser	2	25.1	3	100.0	1598.763	1601.556	1611.522	9.966
1	22071806	106	6	Notebook	1	1.1	3	99.0	1612.024	1615.011	1626.920	11.909
1	22071806	107	28	Digital Clock	2	16.7	3	100.0	1627.422	1629.602	1637.554	7.952
1	22071806	108	3	Hand Soap	1	1.3	3	100.0	1638.055	1640.216	1654.376	14.160
