Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22102704	39	32	Digital Weight Scale	2	14.5	2	71.0	489.869	491.059	499.341	8.282
2	22102704	40	27	Wallet	2	2.3	2	82.0	499.842	502.791	511.815	9.024
2	22102704	41	28	Digital Clock	2	9.0	2	100.0	512.317	512.825	520.818	7.994
2	22102704	42	1	Toothpaste	1	3.0	2	65.0	521.320	524.233	532.031	7.798
2	22102704	43	22	Travel Pillow	2	8.7	2	93.0	532.533	533.167	539.951	6.784
2	22102704	44	29	Wireless Phone Charger	2	0.0	2	100.0	540.453	543.157	549.184	6.027
2	22102704	45	4	Umbrella	1	2.8	2	92.0	549.686	550.994	556.222	5.228
2	22102704	46	18	Robotic Vacuum Cleaner	1	17.0	2	53.0	556.724	559.228	573.195	13.967
2	22102704	47	10	Speaker	1	7.8	2	56.0	573.697	575.513	601.519	26.006
2	22102704	48	9	Charging Box (Multi-Plug In)	1	7.7	2	71.0	602.021	602.819	608.375	5.556
2	22102704	49	36	Kettle	2	7.6	2	65.0	608.876	611.076	630.730	19.654
2	22102704	50	16	Health Tracking Watch	1	4.2	2	95.0	631.232	633.895	640.501	6.606
2	22102704	51	3	Hand Soap	1	2.5	2	93.0	641.003	642.403	649.372	6.969
2	22102704	52	13	Head Thermometer	1	5.1	2	100.0	649.874	651.343	668.214	16.871
2	22102704	53	11	Wired Earphones	1	0.0	2	100.0	668.716	671.091	693.344	22.253
2	22102704	54	15	Blender	1	10.4	2	84.0	693.846	695.587	702.749	7.163
2	22102704	55	14	Frying Pan	1	11.0	2	60.0	703.251	704.186	714.072	9.886
2	22102704	56	20	Lighter	2	7.0	2	63.0	714.574	717.446	723.725	6.279
2	22102704	57	31	Water Filter Pitcher	2	17.3	2	67.0	724.227	724.891	735.578	10.687
2	22102704	58	23	Ruler	2	0.5	2	100.0	736.079	737.037	742.160	5.123
2	22102704	59	7	Coffee Mug	1	2.0	2	99.0	742.661	744.715	754.153	9.438
2	22102704	60	19	Pen	2	1.5	2	100.0	754.655	757.291	766.073	8.782
2	22102704	61	5	Candle	1	1.2	2	100.0	766.574	767.827	773.168	5.341
2	22102704	62	17	Drone	1	19.5	2	74.0	773.670	774.357	781.855	7.498
2	22102704	63	8	Bookbag	1	10.6	2	58.0	782.357	782.945	792.223	9.278
2	22102704	64	30	Essential Oil Diffuser	2	15.9	2	46.0	792.725	795.195	808.695	13.500
2	22102704	65	25	Water Bottle	2	2.3	2	64.0	809.196	811.019	821.018	9.999
2	22102704	66	6	Notebook	1	1.0	2	100.0	821.520	823.451	842.629	19.178
2	22102704	67	2	Dry-Erase Marker	1	1.9	2	100.0	843.131	845.567	852.146	6.579
2	22102704	68	26	Binoculars	2	18.0	2	88.0	852.648	854.848	867.107	12.259
2	22102704	69	24	Reusable Grocery Shopping Bag	2	0.0	2	100.0	867.608	868.708	877.349	8.641
2	22102704	70	34	Watch	2	10.6	2	74.0	877.851	878.634	884.946	6.311
2	22102704	71	21	Spoon	2	6.1	2	60.0	885.447	887.757	904.246	16.489
2	22102704	72	33	Large Coffee Machine	2	24.4	2	64.0	904.748	906.414	913.737	7.323
2	22102704	73	19	Pen	2	5.1	3	56.0	914.238	916.080	920.804	4.724
2	22102704	74	3	Hand Soap	1	2.4	3	100.0	921.305	922.188	926.413	4.225
2	22102704	75	27	Wallet	2	2.0	3	100.0	926.915	929.712	935.760	6.048
2	22102704	76	33	Large Coffee Machine	2	25.1	3	100.0	936.262	938.951	944.277	5.326
2	22102704	77	23	Ruler	2	0.3	3	100.0	944.779	946.959	954.124	7.165
2	22102704	78	20	Lighter	2	4.9	3	100.0	954.625	956.306	967.851	11.545
2	22102704	79	7	Coffee Mug	1	2.3	3	91.0	968.353	969.342	986.683	17.341
2	22102704	80	34	Watch	2	15.1	3	90.0	987.185	989.869	1010.121	20.252
2	22102704	81	12	Small Coffee Machine	1	12.2	3	27.0	1010.623	1012.501	1034.242	21.741
2	22102704	82	11	Wired Earphones	1	0.0	3	100.0	1034.744	1037.443	1047.108	9.665
2	22102704	83	31	Water Filter Pitcher	2	8.1	3	47.0	1047.610	1048.391	1061.652	13.261
2	22102704	84	13	Head Thermometer	1	2.8	3	62.0	1062.153	1063.783	1069.039	5.256
2	22102704	85	22	Travel Pillow	2	7.0	3	61.0	1069.541	1070.693	1075.092	4.400
2	22102704	86	24	Reusable Grocery Shopping Bag	2	0.0	3	100.0	1075.594	1077.004	1080.477	3.474
2	22102704	87	2	Dry-Erase Marker	1	2.1	3	100.0	1080.979	1081.901	1094.988	13.087
2	22102704	88	18	Robotic Vacuum Cleaner	1	11.1	3	93.0	1095.490	1096.832	1102.447	5.615
2	22102704	89	30	Essential Oil Diffuser	2	11.2	3	75.0	1102.949	1104.136	1111.135	6.999
2	22102704	90	8	Bookbag	1	12.1	3	69.0	1111.637	1112.988	1118.316	5.328
2	22102704	91	1	Toothpaste	1	4.2	3	74.0	1118.818	1121.203	1129.657	8.454
2	22102704	92	15	Blender	1	14.5	3	90.0	1130.158	1131.412	1138.759	7.346
2	22102704	93	32	Digital Weight Scale	2	14.0	3	92.0	1139.261	1141.493	1150.379	8.886
2	22102704	94	17	Drone	1	25.6	3	73.0	1150.881	1151.836	1166.300	14.464
2	22102704	95	29	Wireless Phone Charger	2	0.0	3	100.0	1166.802	1168.476	1174.741	6.265
2	22102704	96	36	Kettle	2	10.8	3	62.0	1175.242	1176.366	1182.853	6.487
2	22102704	97	25	Water Bottle	2	4.0	3	59.0	1183.355	1184.672	1192.977	8.305
2	22102704	98	9	Charging Box (Multi-Plug In)	1	12.9	3	48.0	1193.478	1196.036	1208.116	12.081
2	22102704	99	6	Notebook	1	0.9	3	100.0	1208.618	1211.342	1219.181	7.839
2	22102704	100	21	Spoon	2	5.6	3	72.0	1219.682	1222.644	1232.707	10.063
2	22102704	101	26	Binoculars	2	26.0	3	56.0	1233.208	1234.802	1245.193	10.391
2	22102704	102	16	Health Tracking Watch	1	5.9	3	77.0	1245.695	1248.178	1253.285	5.108
2	22102704	103	5	Candle	1	2.9	3	68.0	1253.787	1255.645	1261.274	5.628
2	22102704	104	35	Underwater Camera	2	10.4	3	97.0	1261.775	1263.907	1271.154	7.247
2	22102704	105	10	Speaker	1	8.1	3	54.0	1271.655	1273.315	1285.172	11.857
2	22102704	106	14	Frying Pan	1	10.8	3	76.0	1285.674	1287.964	1294.819	6.855
2	22102704	107	4	Umbrella	1	6.7	3	92.0	1295.321	1296.876	1301.353	4.477
2	22102704	108	28	Digital Clock	2	10.3	3	63.0	1301.855	1303.129	1310.636	7.507
