Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22102401	43	16	Health Tracking Watch	1	45.8	2	55.0	465.348	467.272	474.799	7.527
1	22102401	44	23	Ruler	2	4.5	2	87.0	475.301	477.994	481.726	3.732
1	22102401	45	14	Frying Pan	1	20.4	2	83.0	482.228	484.176	487.606	3.429
1	22102401	46	3	Hand Soap	1	19.6	2	NaN	488.107	490.389	493.342	2.953
1	22102401	47	36	Kettle	2	19.3	2	52.0	493.844	494.352	504.447	10.095
1	22102401	48	33	Large Coffee Machine	2	51.5	2	44.0	504.949	506.012	511.257	5.246
1	22102401	49	18	Robotic Vacuum Cleaner	1	40.2	2	73.0	511.760	512.314	515.613	3.299
1	22102401	50	15	Blender	1	36.0	2	42.0	516.115	517.710	522.420	4.709
1	22102401	51	31	Water Filter Pitcher	2	19.6	2	91.0	522.921	524.478	528.777	4.299
1	22102401	52	34	Watch	2	52.7	2	72.0	529.279	531.446	537.626	6.180
1	22102401	53	6	Notebook	1	2.3	2	82.0	538.128	540.402	544.640	4.238
1	22102401	54	28	Digital Clock	2	39.6	2	81.0	545.142	547.290	553.278	5.988
1	22102401	55	20	Lighter	2	2.0	2	98.0	553.780	554.419	562.481	8.062
1	22102401	56	8	Bookbag	1	21.0	2	91.0	562.983	564.775	570.057	5.282
1	22102401	57	25	Water Bottle	2	10.3	2	93.0	570.559	571.259	575.035	3.776
1	22102401	58	35	Underwater Camera	2	53.5	2	75.0	575.537	577.278	582.691	5.414
1	22102401	59	32	Digital Weight Scale	2	39.3	2	90.0	583.194	585.603	589.068	3.465
1	22102401	60	21	Spoon	2	2.9	2	85.0	589.570	590.809	594.183	3.374
1	22102401	61	22	Travel Pillow	2	20.3	2	60.0	594.685	595.533	600.241	4.707
1	22102401	62	26	Binoculars	2	37.6	2	40.0	600.742	602.714	606.653	3.938
1	22102401	63	7	Coffee Mug	1	2.4	2	93.0	607.155	609.327	612.740	3.414
1	22102401	64	19	Pen	2	4.3	2	93.0	613.242	613.921	621.298	7.376
1	22102401	65	12	Small Coffee Machine	1	32.8	2	42.0	621.799	622.440	626.627	4.187
1	22102401	66	29	Wireless Phone Charger	2	20.9	2	74.0	627.129	629.986	634.938	4.952
1	22102401	67	9	Charging Box (Multi-Plug In)	1	22.6	2	74.0	635.440	637.447	643.105	5.658
1	22102401	68	13	Head Thermometer	1	23.0	2	60.0	643.607	644.219	649.964	5.745
1	22102401	69	1	Toothpaste	1	7.6	2	96.0	650.466	651.735	657.390	5.655
1	22102401	70	17	Drone	1	70.2	2	38.0	657.892	659.851	665.630	5.779
1	22102401	71	10	Speaker	1	51.3	2	31.0	666.132	667.552	670.715	3.163
1	22102401	72	5	Candle	1	10.3	2	60.0	671.217	673.548	678.443	4.895
1	22102401	73	8	Bookbag	1	20.1	3	95.0	678.945	680.353	683.867	3.513
1	22102401	74	32	Digital Weight Scale	2	39.6	3	94.0	684.369	686.940	690.937	3.997
1	22102401	75	19	Pen	2	5.2	3	90.0	691.439	692.958	697.267	4.309
1	22102401	76	1	Toothpaste	1	7.5	3	98.0	697.768	698.367	702.926	4.559
1	22102401	77	34	Watch	2	40.6	3	67.0	703.428	705.533	708.486	2.953
1	22102401	78	9	Charging Box (Multi-Plug In)	1	21.3	3	81.0	708.988	710.418	714.506	4.088
1	22102401	79	36	Kettle	2	24.3	3	87.0	715.008	716.307	718.756	2.449
1	22102401	80	21	Spoon	2	5.2	3	90.0	719.258	720.975	725.707	4.732
1	22102401	81	30	Essential Oil Diffuser	2	39.1	3	26.0	726.209	728.809	732.424	3.614
1	22102401	82	24	Reusable Grocery Shopping Bag	2	0.9	3	85.0	732.925	735.684	741.206	5.523
1	22102401	83	13	Head Thermometer	1	34.8	3	74.0	741.708	744.600	757.691	13.091
1	22102401	84	5	Candle	1	6.6	3	85.0	758.193	760.089	768.626	8.537
1	22102401	85	11	Wired Earphones	1	40.1	3	88.0	769.128	769.892	785.417	15.525
1	22102401	86	29	Wireless Phone Charger	2	25.9	3	84.0	785.919	788.639	796.182	7.543
1	22102401	87	22	Travel Pillow	2	21.5	3	91.0	796.684	799.551	803.479	3.928
1	22102401	88	7	Coffee Mug	1	8.4	3	84.0	803.981	805.883	810.373	4.491
1	22102401	89	14	Frying Pan	1	20.3	3	96.0	810.875	811.632	821.587	9.955
1	22102401	90	15	Blender	1	46.9	3	53.0	822.089	824.630	829.286	4.656
1	22102401	91	20	Lighter	2	1.9	3	98.0	829.788	830.749	837.366	6.617
1	22102401	92	3	Hand Soap	1	4.8	3	85.0	837.868	839.598	846.235	6.637
1	22102401	93	33	Large Coffee Machine	2	52.8	3	45.0	846.737	847.407	850.306	2.899
1	22102401	94	28	Digital Clock	2	41.5	3	60.0	850.807	853.786	858.172	4.386
1	22102401	95	31	Water Filter Pitcher	2	22.4	3	65.0	858.674	860.535	864.518	3.984
1	22102401	96	6	Notebook	1	6.1	3	93.0	865.020	865.831	870.315	4.484
1	22102401	97	17	Drone	1	71.3	3	75.0	870.817	873.458	876.860	3.403
1	22102401	98	16	Health Tracking Watch	1	44.3	3	51.0	877.362	878.343	881.165	2.822
1	22102401	99	25	Water Bottle	2	10.5	3	97.0	881.666	882.797	887.950	5.152
1	22102401	100	27	Wallet	2	23.2	3	77.0	888.451	889.614	893.563	3.948
1	22102401	101	18	Robotic Vacuum Cleaner	1	39.9	3	75.0	894.064	896.865	900.265	3.399
1	22102401	102	23	Ruler	2	12.0	3	86.0	900.767	902.500	905.911	3.411
1	22102401	103	12	Small Coffee Machine	1	40.4	3	52.0	906.413	907.335	910.002	2.667
1	22102401	104	35	Underwater Camera	2	51.8	3	83.0	910.504	913.190	916.145	2.955
1	22102401	105	26	Binoculars	2	56.1	3	82.0	916.647	918.517	920.654	2.137
1	22102401	106	10	Speaker	1	42.5	3	80.0	921.156	922.839	925.065	2.226
1	22102401	107	2	Dry-Erase Marker	1	3.3	3	82.0	925.567	927.077	931.373	4.296
1	22102401	108	4	Umbrella	1	15.6	3	86.0	931.875	933.539	936.272	2.733
