Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
2	22071908	75	17	Drone	1	36	3	100	1112.986	1114.705	1139.939	25.234
2	22071908	76	6	Notebook	1	2.5	3	100	1140.441	1142.397	1147.714	5.318
2	22071908	77	1	Toothpaste	1	1	3	97	1148.216	1149.546	1154.877	5.331
2	22071908	78	32	Digital Weight Scale	2	10	3	98	1155.379	1158.268	1168.689	10.421
2	22071908	79	24	Reusable Grocery Shopping Bag	2	0.6	3	100	1169.191	1171.943	1179.469	7.526
2	22071908	80	27	Wallet	2	11	3	98	1179.97	1181.577	1189.042	7.465
2	22071908	81	25	Water Bottle	2	6	3	97	1189.543	1192.221	1201.036	8.815
2	22071908	82	34	Watch	2	15	3	97	1201.538	1202.206	1208.661	6.455
2	22071908	83	28	Digital Clock	2	9	3	98	1209.163	1210.816	1216.481	5.664
2	22071908	84	2	Dry-Erase Marker	1	0.9	3	98	1216.982	1219.746	1224.801	5.055
2	22071908	85	30	Essential Oil Diffuser	2	9.9	3	99	1225.302	1227.048	1236.911	9.863
2	22071908	86	8	Bookbag	1	8.9	3	100	1237.413	1238.03	1244.061	6.031
2	22071908	87	4	Umbrella	1	4.9	3	97	1244.563	1246.183	1250.677	4.494
2	22071908	88	33	Large Coffee Machine	2	15.4	3	98	1251.179	1252.467	1257.462	4.995
2	22071908	89	7	Coffee Mug	1	1.9	3	99	1257.964	1258.489	1263.616	5.127
2	22071908	90	19	Pen	2	0.9	3	99	1264.118	1266.144	1269.83	3.686
2	22071908	91	36	Kettle	2	8.1	3	98	1270.332	1271.496	1275.325	3.829
2	22071908	92	31	Water Filter Pitcher	2	6.5	3	98	1275.827	1276.345	1281.282	4.937
2	22071908	93	9	Charging Box (Multi-Plug In)	1	8.7	3	99	1281.784	1282.92	1288.652	5.731
2	22071908	94	5	Candle	1	1.1	3	97	1289.153	1291.858	1298.89	7.033
2	22071908	95	3	Hand Soap	1	0.9	3	98	1299.392	1300.985	1306.227	5.242
2	22071908	96	20	Lighter	2	0.5	3	100	1306.729	1307.411	1314.048	6.637
2	22071908	97	13	Head Thermometer	1	2.5	3	99	1314.55	1317.259	1324.193	6.934
2	22071908	98	23	Ruler	2	1.4	3	99	1324.695	1325.996	1329.411	3.415
2	22071908	99	22	Travel Pillow	2	8	3	99	1329.913	1331.773	1337.318	5.545
2	22071908	100	15	Blender	1	11.2	3	98	1337.821	1338.584	1342.572	3.988
2	22071908	101	29	Wireless Phone Charger	2	8.3	3	97	1343.074	1344.999	1349.135	4.136
2	22071908	102	18	Robotic Vacuum Cleaner	1	17.1	3	99	1349.636	1350.369	1354.404	4.035
2	22071908	103	16	Health Tracking Watch	1	16.3	3	99	1354.905	1357.713	1361.196	3.483
2	22071908	104	14	Frying Pan	1	15.7	3	98	1361.698	1363.863	1367.014	3.151
2	22071908	105	35	Underwater Camera	2	9.8	3	98	1367.515	1369.049	1371.845	2.796
2	22071908	106	10	Speaker	1	8.3	3	96	1372.347	1372.855	1376.479	3.624
2	22071908	107	21	Spoon	2	1.3	3	99	1376.981	1377.729	1381.165	3.436
2	22071908	108	26	Binoculars	2	11.9	3	99	1381.667	1382.987	1386.434	3.448
