Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22102404	30	20	Lighter	2	0.0	1	100.0	249.494	251.155	255.717	4.561
1	22102404	31	33	Large Coffee Machine	2	10.6	1	84.0	256.219	259.174	271.240	12.066
1	22102404	32	15	Blender	1	11.7	1	99.0	271.742	274.320	281.300	6.980
1	22102404	33	35	Underwater Camera	2	0.0	1	97.0	281.802	284.453	288.963	4.510
1	22102404	34	5	Candle	1	0.0	1	100.0	289.465	291.041	294.564	3.524
1	22102404	35	32	Digital Weight Scale	2	1.4	1	99.0	295.066	296.982	302.623	5.641
1	22102404	36	2	Dry-Erase Marker	1	0.0	1	100.0	303.124	305.496	310.842	5.346
1	22102404	37	11	Wired Earphones	1	0.0	2	100.0	311.344	311.920	315.515	3.595
1	22102404	38	22	Travel Pillow	2	0.0	2	100.0	316.017	316.945	320.420	3.476
1	22102404	39	23	Ruler	2	0.0	2	100.0	320.922	323.676	327.134	3.458
1	22102404	40	15	Blender	1	5.0	2	100.0	327.635	328.533	342.749	14.215
1	22102404	41	30	Essential Oil Diffuser	2	0.0	2	100.0	343.251	344.728	348.477	3.750
1	22102404	42	36	Kettle	2	0.5	2	99.0	348.979	349.978	352.996	3.018
1	22102404	43	33	Large Coffee Machine	2	10.6	2	100.0	353.498	356.166	362.443	6.277
1	22102404	44	1	Toothpaste	1	0.0	2	99.0	362.945	363.679	368.454	4.775
1	22102404	45	26	Binoculars	2	0.0	2	100.0	368.956	369.745	373.411	3.666
1	22102404	46	5	Candle	1	0.0	2	100.0	373.913	375.291	378.903	3.613
1	22102404	47	25	Water Bottle	2	0.0	2	100.0	379.405	382.129	385.339	3.210
1	22102404	48	7	Coffee Mug	1	0.0	2	94.0	385.841	386.447	389.934	3.487
1	22102404	49	17	Drone	1	15.3	2	81.0	390.436	392.070	396.593	4.522
1	22102404	50	35	Underwater Camera	2	0.0	2	97.0	397.094	399.597	402.390	2.793
1	22102404	51	12	Small Coffee Machine	1	0.4	2	98.0	402.892	405.063	410.840	5.777
1	22102404	52	9	Charging Box (Multi-Plug In)	1	5.6	2	89.0	411.342	414.187	420.212	6.025
1	22102404	53	13	Head Thermometer	1	1.1	2	100.0	420.714	423.347	427.217	3.869
1	22102404	54	29	Wireless Phone Charger	2	15.0	2	88.0	427.719	429.125	434.465	5.340
1	22102404	55	28	Digital Clock	2	4.3	2	58.0	434.967	435.803	442.209	6.406
1	22102404	56	19	Pen	2	0.0	2	100.0	442.711	444.208	447.593	3.385
1	22102404	57	3	Hand Soap	1	0.9	2	100.0	448.095	450.775	456.118	5.343
1	22102404	58	31	Water Filter Pitcher	2	7.6	2	72.0	456.620	458.923	464.012	5.089
1	22102404	59	18	Robotic Vacuum Cleaner	1	0.0	2	99.0	464.514	467.062	470.734	3.673
1	22102404	60	14	Frying Pan	1	7.3	2	82.0	471.236	472.500	479.416	6.916
1	22102404	61	32	Digital Weight Scale	2	15.4	2	88.0	479.918	482.391	486.362	3.971
1	22102404	62	10	Speaker	1	0.4	2	100.0	486.864	487.418	490.740	3.322
1	22102404	63	20	Lighter	2	0.0	2	100.0	491.242	491.870	495.520	3.651
1	22102404	64	8	Bookbag	1	0.0	2	100.0	496.022	498.047	501.027	2.980
1	22102404	65	27	Wallet	2	0.0	2	100.0	501.529	502.716	506.695	3.978
1	22102404	66	16	Health Tracking Watch	1	0.4	2	100.0	507.196	508.439	512.189	3.749
1	22102404	67	4	Umbrella	1	5.1	2	85.0	512.691	513.505	517.914	4.409
1	22102404	68	6	Notebook	1	0.0	2	100.0	518.415	519.129	522.193	3.064
1	22102404	69	34	Watch	2	1.5	2	100.0	522.695	524.134	528.794	4.660
1	22102404	70	24	Reusable Grocery Shopping Bag	2	0.3	2	100.0	529.295	532.031	535.747	3.716
1	22102404	71	21	Spoon	2	0.0	2	100.0	536.249	538.141	541.354	3.213
1	22102404	72	2	Dry-Erase Marker	1	0.0	2	100.0	541.856	543.497	546.228	2.731
1	22102404	73	24	Reusable Grocery Shopping Bag	2	0.4	3	99.0	546.730	549.497	553.072	3.575
1	22102404	74	34	Watch	2	0.7	3	100.0	553.574	554.912	559.161	4.249
1	22102404	75	28	Digital Clock	2	3.3	3	100.0	559.662	561.758	565.204	3.446
1	22102404	76	6	Notebook	1	0.0	3	100.0	565.706	567.031	569.686	2.654
1	22102404	77	14	Frying Pan	1	7.1	3	72.0	570.188	572.469	577.815	5.346
1	22102404	78	3	Hand Soap	1	0.5	3	100.0	578.317	580.280	583.657	3.377
1	22102404	79	32	Digital Weight Scale	2	6.1	3	87.0	584.160	585.554	589.387	3.833
1	22102404	80	12	Small Coffee Machine	1	1.2	3	73.0	589.889	591.549	596.094	4.545
1	22102404	81	2	Dry-Erase Marker	1	0.0	3	100.0	596.596	597.260	600.304	3.044
1	22102404	82	36	Kettle	2	2.3	3	100.0	600.806	603.583	607.213	3.630
1	22102404	83	13	Head Thermometer	1	3.7	3	81.0	607.715	609.143	614.778	5.635
1	22102404	84	35	Underwater Camera	2	0.0	3	90.0	615.280	617.723	620.317	2.594
1	22102404	85	30	Essential Oil Diffuser	2	0.0	3	100.0	620.819	623.727	626.783	3.055
1	22102404	86	33	Large Coffee Machine	2	10.3	3	100.0	627.284	628.663	632.003	3.341
1	22102404	87	10	Speaker	1	0.5	3	100.0	632.505	634.599	637.402	2.803
1	22102404	88	8	Bookbag	1	0.0	3	100.0	637.904	639.130	642.007	2.876
1	22102404	89	27	Wallet	2	0.0	3	100.0	642.508	645.107	647.961	2.853
1	22102404	90	21	Spoon	2	0.0	3	100.0	648.463	650.985	653.961	2.976
1	22102404	91	1	Toothpaste	1	0.0	3	100.0	654.463	656.056	658.850	2.795
1	22102404	92	29	Wireless Phone Charger	2	10.4	3	100.0	659.352	660.105	665.135	5.030
1	22102404	93	18	Robotic Vacuum Cleaner	1	0.0	3	100.0	665.637	668.463	672.928	4.465
1	22102404	94	7	Coffee Mug	1	0.0	3	100.0	673.429	675.888	680.125	4.237
1	22102404	95	22	Travel Pillow	2	0.0	3	100.0	680.627	681.488	684.066	2.578
1	22102404	96	23	Ruler	2	0.0	3	100.0	684.568	685.664	688.526	2.861
1	22102404	97	20	Lighter	2	0.0	3	100.0	689.028	691.360	695.168	3.808
1	22102404	98	17	Drone	1	11.0	3	94.0	695.670	697.771	704.341	6.570
1	22102404	99	16	Health Tracking Watch	1	0.0	3	100.0	704.843	705.867	709.348	3.481
1	22102404	100	15	Blender	1	5.0	3	100.0	709.851	712.661	717.749	5.088
1	22102404	101	31	Water Filter Pitcher	2	3.9	3	100.0	718.251	719.142	725.030	5.888
1	22102404	102	5	Candle	1	0.5	3	100.0	725.531	728.147	732.311	4.164
1	22102404	103	19	Pen	2	0.0	3	100.0	732.813	733.546	736.775	3.229
1	22102404	104	25	Water Bottle	2	0.0	3	100.0	737.277	739.757	742.770	3.013
1	22102404	105	4	Umbrella	1	4.2	3	100.0	743.271	745.843	749.750	3.908
1	22102404	106	26	Binoculars	2	16.4	3	94.0	750.252	751.766	758.651	6.885
1	22102404	107	9	Charging Box (Multi-Plug In)	1	4.8	3	100.0	759.153	761.672	766.680	5.009
1	22102404	108	11	Wired Earphones	1	1.2	3	100.0	767.182	767.967	771.623	3.656
