Group	subID	trial	item	itemname	patch	bid	bid_times	certainty	fixation_time	bid_start_time	bid_finish_time	RT
1	22102504	79	32	Digital Weight Scale	2	1.3	3	100.0	901.238	901.779	906.659	4.880
1	22102504	80	8	Bookbag	1	2.9	3	98.0	907.161	907.796	916.626	8.830
1	22102504	81	13	Head Thermometer	1	5.1	3	97.0	917.129	919.229	925.280	6.051
1	22102504	82	35	Underwater Camera	2	5.1	3	91.0	925.782	927.897	933.390	5.493
1	22102504	83	4	Umbrella	1	2.7	3	90.0	933.892	935.212	939.675	4.463
1	22102504	84	27	Wallet	2	2.5	3	98.0	940.177	941.094	948.501	7.407
1	22102504	85	1	Toothpaste	1	0.4	3	98.0	949.003	950.533	955.142	4.609
1	22102504	86	2	Dry-Erase Marker	1	0.5	3	100.0	955.644	957.197	962.887	5.690
1	22102504	87	34	Watch	2	0.8	3	98.0	963.389	965.107	970.157	5.050
1	22102504	88	29	Wireless Phone Charger	2	0.4	3	96.0	970.658	973.379	981.589	8.210
1	22102504	89	23	Ruler	2	0.5	3	98.0	982.091	983.417	989.351	5.934
1	22102504	90	10	Speaker	1	5.0	3	99.0	989.853	991.011	998.650	7.639
1	22102504	91	18	Robotic Vacuum Cleaner	1	2.5	3	96.0	999.152	1001.945	1009.445	7.500
1	22102504	92	7	Coffee Mug	1	0.3	3	97.0	1009.947	1011.474	1016.262	4.788
1	22102504	93	16	Health Tracking Watch	1	4.9	3	100.0	1016.764	1017.851	1028.826	10.975
1	22102504	94	31	Water Filter Pitcher	2	0.5	3	100.0	1029.328	1031.927	1036.531	4.603
1	22102504	95	22	Travel Pillow	2	0.9	3	99.0	1037.033	1038.635	1041.800	3.165
1	22102504	96	17	Drone	1	5.0	3	99.0	1042.302	1044.452	1054.459	10.007
1	22102504	97	19	Pen	2	0.6	3	97.0	1054.962	1055.535	1059.779	4.243
1	22102504	98	21	Spoon	2	0.1	3	100.0	1060.281	1061.040	1065.009	3.969
1	22102504	99	12	Small Coffee Machine	1	0.5	3	100.0	1065.511	1066.156	1073.850	7.694
1	22102504	100	24	Reusable Grocery Shopping Bag	2	0.6	3	96.0	1074.352	1076.818	1080.901	4.083
1	22102504	101	20	Lighter	2	1.0	3	100.0	1081.403	1082.275	1087.473	5.198
1	22102504	102	6	Notebook	1	0.4	3	94.0	1087.975	1090.457	1097.873	7.416
1	22102504	103	3	Hand Soap	1	0.9	3	96.0	1098.375	1099.110	1104.668	5.559
1	22102504	104	15	Blender	1	0.9	3	98.0	1105.170	1108.123	1111.689	3.566
1	22102504	105	36	Kettle	2	2.0	3	98.0	1112.191	1113.499	1123.704	10.205
1	22102504	106	5	Candle	1	0.2	3	100.0	1124.206	1127.159	1130.767	3.608
1	22102504	107	25	Water Bottle	2	2.0	3	100.0	1131.269	1132.604	1140.658	8.054
1	22102504	108	30	Essential Oil Diffuser	2	0.9	3	98.0	1141.160	1142.518	1146.378	3.859
